# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -1.944, 30.062 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Johannesburg"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""-1.9441"""," ""lon"": ""30.0619"""," ""date_from"": ""2024-01-01"""," ""date_to"": ""2024-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.12"""," ""tracking"": ""0"""," ""tilt"": ""2"""," ""azim"": ""0"""," ""raw"": ""true""}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
17/02/2024 01:00,17/02/2024 03:00,0,0,0,17.45,,,,,,,,,,,,,
17/02/2024 02:00,17/02/2024 04:00,0,0,0,17.247,,,,,,,,,,,,,
17/02/2024 03:00,17/02/2024 05:00,0,0,0,16.846,,,,,,,,,,,,,
17/02/2024 04:00,17/02/2024 06:00,0.062,0.037,0.054,17.616,,,,,,,,,,,,,
17/02/2024 05:00,17/02/2024 07:00,0.273,0.211,0.121,20.429,,,,,,,,,,,,,
17/02/2024 06:00,17/02/2024 08:00,0.467,0.44,0.14,23.021,,,,,,,,,,,,,
17/02/2024 07:00,17/02/2024 09:00,0.612,0.635,0.156,24.742,,,,,,,,,,,,,
17/02/2024 08:00,17/02/2024 10:00,0.653,0.636,0.224,25.699,,,,,,,,,,,,,
17/02/2024 09:00,17/02/2024 11:00,0.637,0.528,0.308,26.109,,,,,,,,,,,,,
17/02/2024 10:00,17/02/2024 12:00,0.603,0.431,0.354,26.346,,,,,,,,,,,,,
17/02/2024 11:00,17/02/2024 13:00,0.516,0.281,0.377,26.156,,,,,,,,,,,,,
17/02/2024 12:00,17/02/2024 14:00,0.394,0.141,0.349,25.475,,,,,,,,,,,,,
17/02/2024 13:00,17/02/2024 15:00,0.204,0.03,0.226,24.195,,,,,,,,,,,,,
17/02/2024 14:00,17/02/2024 16:00,0.093,0.009,0.12,22.946,,,,,,,,,,,,,
17/02/2024 15:00,17/02/2024 17:00,0.015,0.002,0.034,21.568,,,,,,,,,,,,,
17/02/2024 16:00,17/02/2024 18:00,0,0,0,20.303,,,,,,,,,,,,,
17/02/2024 17:00,17/02/2024 19:00,0,0,0,19.765,,,,,,,,,,,,,
17/02/2024 18:00,17/02/2024 20:00,0,0,0,19.315,,,,,,,,,,,,,
17/02/2024 19:00,17/02/2024 21:00,0,0,0,18.895,,,,,,,,,,,,,
17/02/2024 20:00,17/02/2024 22:00,0,0,0,18.549,,,,,,,,,,,,,
17/02/2024 21:00,17/02/2024 23:00,0,0,0,18.264,,,,,,,,,,,,,
17/02/2024 22:00,18/02/2024 00:00,0,0,0,18.063,,,,,,,,,,,,,
17/02/2024 23:00,18/02/2024 01:00,0,0,0,17.81,,,,,,,,,,,,,
18/02/2024 00:00,18/02/2024 02:00,0,0,0,17.323,,,,,,,,,,,,,
18/02/2024 01:00,18/02/2024 03:00,0,0,0,17.294,,,,,,,,,,,,,
18/02/2024 02:00,18/02/2024 04:00,0,0,0,16.984,,,,,,,,,,,,,
18/02/2024 03:00,18/02/2024 05:00,0,0,0,16.389,,,,,,,,,,,,,
18/02/2024 04:00,18/02/2024 06:00,0.056,0.033,0.05,17.42,,,,,,,,,,,,,
18/02/2024 05:00,18/02/2024 07:00,0.274,0.229,0.103,20.04,,,,,,,,,,,,,
18/02/2024 06:00,18/02/2024 08:00,0.485,0.505,0.101,23.69,,,,,,,,,,,,,
18/02/2024 07:00,18/02/2024 09:00,0.633,0.727,0.103,25.988,,,,,,,,,,,,,
18/02/2024 08:00,18/02/2024 10:00,0.727,0.883,0.106,27.495,,,,,,,,,,,,,
18/02/2024 09:00,18/02/2024 11:00,0.767,0.957,0.11,28.551,,,,,,,,,,,,,
18/02/2024 10:00,18/02/2024 12:00,0.765,0.957,0.11,29.209,,,,,,,,,,,,,
18/02/2024 11:00,18/02/2024 13:00,0.717,0.876,0.11,29.4,,,,,,,,,,,,,
18/02/2024 12:00,18/02/2024 14:00,0.614,0.701,0.114,29.121,,,,,,,,,,,,,
18/02/2024 13:00,18/02/2024 15:00,0.445,0.436,0.131,28.355,,,,,,,,,,,,,
18/02/2024 14:00,18/02/2024 16:00,0.238,0.169,0.132,27.047,,,,,,,,,,,,,
18/02/2024 15:00,18/02/2024 17:00,0.035,0.01,0.051,24.465,,,,,,,,,,,,,
18/02/2024 16:00,18/02/2024 18:00,0,0,0,21.923,,,,,,,,,,,,,
18/02/2024 17:00,18/02/2024 19:00,0,0,0,20.942,,,,,,,,,,,,,
18/02/2024 18:00,18/02/2024 20:00,0,0,0,20.121,,,,,,,,,,,,,
18/02/2024 19:00,18/02/2024 21:00,0,0,0,19.314,,,,,,,,,,,,,
18/02/2024 20:00,18/02/2024 22:00,0,0,0,18.677,,,,,,,,,,,,,
18/02/2024 21:00,18/02/2024 23:00,0,0,0,18.18,,,,,,,,,,,,,
18/02/2024 22:00,19/02/2024 00:00,0,0,0,17.81,,,,,,,,,,,,,
18/02/2024 23:00,19/02/2024 01:00,0,0,0,17.525,,,,,,,,,,,,,
19/02/2024 00:00,19/02/2024 02:00,0,0,0,17.227,,,,,,,,,,,,,
19/02/2024 01:00,19/02/2024 03:00,0,0,0,17.077,,,,,,,,,,,,,
19/02/2024 02:00,19/02/2024 04:00,0,0,0,16.918,,,,,,,,,,,,,
19/02/2024 03:00,19/02/2024 05:00,0,0,0,16.546,,,,,,,,,,,,,
19/02/2024 04:00,19/02/2024 06:00,0.062,0.041,0.05,17.876,,,,,,,,,,,,,
19/02/2024 05:00,19/02/2024 07:00,0.287,0.25,0.099,21.087,,,,,,,,,,,,,
19/02/2024 06:00,19/02/2024 08:00,0.478,0.485,0.114,24.206,,,,,,,,,,,,,
19/02/2024 07:00,19/02/2024 09:00,0.614,0.671,0.131,26.193,,,,,,,,,,,,,
19/02/2024 08:00,19/02/2024 10:00,0.691,0.774,0.155,27.389,,,,,,,,,,,,,
19/02/2024 09:00,19/02/2024 11:00,0.702,0.756,0.196,28.078,,,,,,,,,,,,,
19/02/2024 10:00,19/02/2024 12:00,0.67,0.665,0.236,28.398,,,,,,,,,,,,,
19/02/2024 11:00,19/02/2024 13:00,0.605,0.54,0.258,28.354,,,,,,,,,,,,,
19/02/2024 12:00,19/02/2024 14:00,0.486,0.346,0.276,27.861,,,,,,,,,,,,,
19/02/2024 13:00,19/02/2024 15:00,0.302,0.126,0.252,26.932,,,,,,,,,,,,,
19/02/2024 14:00,19/02/2024 16:00,0.174,0.058,0.165,25.856,,,,,,,,,,,,,
19/02/2024 15:00,19/02/2024 17:00,0.035,0.008,0.053,23.9,,,,,,,,,,,,,
19/02/2024 16:00,19/02/2024 18:00,0,0,0,22.057,,,,,,,,,,,,,
19/02/2024 17:00,19/02/2024 19:00,0,0,0,21.544,,,,,,,,,,,,,
19/02/2024 18:00,19/02/2024 20:00,0,0,0,21.045,,,,,,,,,,,,,
19/02/2024 19:00,19/02/2024 21:00,0,0,0,20.53,,,,,,,,,,,,,
19/02/2024 20:00,19/02/2024 22:00,0,0,0,20.102,,,,,,,,,,,,,
19/02/2024 21:00,19/02/2024 23:00,0,0,0,19.577,,,,,,,,,,,,,
19/02/2024 22:00,20/02/2024 00:00,0,0,0,19.033,,,,,,,,,,,,,
19/02/2024 23:00,20/02/2024 01:00,0,0,0,18.608,,,,,,,,,,,,,
20/02/2024 00:00,20/02/2024 02:00,0,0,0,18.276,,,,,,,,,,,,,
20/02/2024 01:00,20/02/2024 03:00,0,0,0,17.911,,,,,,,,,,,,,
20/02/2024 02:00,20/02/2024 04:00,0,0,0,17.522,,,,,,,,,,,,,
20/02/2024 03:00,20/02/2024 05:00,0,0,0,17.28,,,,,,,,,,,,,
20/02/2024 04:00,20/02/2024 06:00,0.043,0.015,0.054,18.133,,,,,,,,,,,,,
20/02/2024 05:00,20/02/2024 07:00,0.24,0.149,0.146,21.603,,,,,,,,,,,,,
20/02/2024 06:00,20/02/2024 08:00,0.444,0.392,0.161,24.198,,,,,,,,,,,,,
20/02/2024 07:00,20/02/2024 09:00,0.593,0.601,0.168,25.936,,,,,,,,,,,,,
20/02/2024 08:00,20/02/2024 10:00,0.67,0.697,0.196,27.227,,,,,,,,,,,,,
20/02/2024 09:00,20/02/2024 11:00,0.656,0.603,0.272,27.911,,,,,,,,,,,,,
20/02/2024 10:00,20/02/2024 12:00,0.618,0.497,0.321,28.178,,,,,,,,,,,,,
20/02/2024 11:00,20/02/2024 13:00,0.557,0.391,0.334,28.137,,,,,,,,,,,,,
20/02/2024 12:00,20/02/2024 14:00,0.433,0.222,0.327,27.611,,,,,,,,,,,,,
20/02/2024 13:00,20/02/2024 15:00,0.299,0.109,0.265,26.837,,,,,,,,,,,,,
20/02/2024 14:00,20/02/2024 16:00,0.152,0.036,0.162,25.633,,,,,,,,,,,,,
20/02/2024 15:00,20/02/2024 17:00,0.028,0.005,0.048,23.585,,,,,,,,,,,,,
20/02/2024 16:00,20/02/2024 18:00,0,0,0,21.661,,,,,,,,,,,,,
20/02/2024 17:00,20/02/2024 19:00,0,0,0,20.986,,,,,,,,,,,,,
20/02/2024 18:00,20/02/2024 20:00,0,0,0,20.246,,,,,,,,,,,,,
20/02/2024 19:00,20/02/2024 21:00,0,0,0,19.44,,,,,,,,,,,,,
20/02/2024 20:00,20/02/2024 22:00,0,0,0,18.851,,,,,,,,,,,,,
20/02/2024 21:00,20/02/2024 23:00,0,0,0,18.526,,,,,,,,,,,,,
20/02/2024 22:00,21/02/2024 00:00,0,0,0,18.435,,,,,,,,,,,,,
20/02/2024 23:00,21/02/2024 01:00,0,0,0,18.324,,,,,,,,,,,,,
21/02/2024 00:00,21/02/2024 02:00,0,0,0,18.107,,,,,,,,,,,,,
21/02/2024 01:00,21/02/2024 03:00,0,0,0,17.864,,,,,,,,,,,,,
21/02/2024 02:00,21/02/2024 04:00,0,0,0,17.634,,,,,,,,,,,,,
21/02/2024 03:00,21/02/2024 05:00,0,0,0,17.307,,,,,,,,,,,,,
21/02/2024 04:00,21/02/2024 06:00,0.045,0.017,0.055,18.101,,,,,,,,,,,,,
21/02/2024 05:00,21/02/2024 07:00,0.248,0.164,0.138,20.717,,,,,,,,,,,,,
21/02/2024 06:00,21/02/2024 08:00,0.464,0.437,0.141,23.548,,,,,,,,,,,,,
21/02/2024 07:00,21/02/2024 09:00,0.594,0.604,0.163,25.397,,,,,,,,,,,,,
21/02/2024 08:00,21/02/2024 10:00,0.669,0.697,0.193,26.628,,,,,,,,,,,,,
21/02/2024 09:00,21/02/2024 11:00,0.685,0.686,0.233,27.316,,,,,,,,,,,,,
21/02/2024 10:00,21/02/2024 12:00,0.661,0.613,0.269,27.632,,,,,,,,,,,,,
21/02/2024 11:00,21/02/2024 13:00,0.571,0.43,0.312,27.389,,,,,,,,,,,,,
21/02/2024 12:00,21/02/2024 14:00,0.454,0.261,0.313,26.772,,,,,,,,,,,,,
21/02/2024 13:00,21/02/2024 15:00,0.305,0.118,0.262,25.869,,,,,,,,,,,,,
21/02/2024 14:00,21/02/2024 16:00,0.152,0.037,0.16,24.687,,,,,,,,,,,,,
21/02/2024 15:00,21/02/2024 17:00,0.03,0.006,0.05,22.831,,,,,,,,,,,,,
21/02/2024 16:00,21/02/2024 18:00,0,0,0,20.802,,,,,,,,,,,,,
21/02/2024 17:00,21/02/2024 19:00,0,0,0,20.128,,,,,,,,,,,,,
21/02/2024 18:00,21/02/2024 20:00,0,0,0,19.55,,,,,,,,,,,,,
21/02/2024 19:00,21/02/2024 21:00,0,0,0,18.937,,,,,,,,,,,,,
21/02/2024 20:00,21/02/2024 22:00,0,0,0,18.228,,,,,,,,,,,,,
21/02/2024 21:00,21/02/2024 23:00,0,0,0,17.591,,,,,,,,,,,,,
21/02/2024 22:00,22/02/2024 00:00,0,0,0,17.147,,,,,,,,,,,,,
21/02/2024 23:00,22/02/2024 01:00,0,0,0,16.936,,,,,,,,,,,,,
22/02/2024 00:00,22/02/2024 02:00,0,0,0,16.805,,,,,,,,,,,,,
22/02/2024 01:00,22/02/2024 03:00,0,0,0,16.572,,,,,,,,,,,,,
22/02/2024 02:00,22/02/2024 04:00,0,0,0,16.093,,,,,,,,,,,,,
22/02/2024 03:00,22/02/2024 05:00,0,0,0,15.477,,,,,,,,,,,,,
22/02/2024 04:00,22/02/2024 06:00,0.067,0.052,0.043,16.942,,,,,,,,,,,,,
22/02/2024 05:00,22/02/2024 07:00,0.297,0.276,0.083,20.061,,,,,,,,,,,,,
22/02/2024 06:00,22/02/2024 08:00,0.495,0.528,0.091,23.486,,,,,,,,,,,,,
22/02/2024 07:00,22/02/2024 09:00,0.641,0.743,0.097,25.559,,,,,,,,,,,,,
22/02/2024 08:00,22/02/2024 10:00,0.731,0.89,0.104,26.991,,,,,,,,,,,,,
22/02/2024 09:00,22/02/2024 11:00,0.764,0.94,0.116,28.002,,,,,,,,,,,,,
22/02/2024 10:00,22/02/2024 12:00,0.752,0.913,0.127,28.593,,,,,,,,,,,,,
22/02/2024 11:00,22/02/2024 13:00,0.688,0.792,0.14,28.698,,,,,,,,,,,,,
22/02/2024 12:00,22/02/2024 14:00,0.578,0.606,0.151,28.347,,,,,,,,,,,,,
22/02/2024 13:00,22/02/2024 15:00,0.43,0.394,0.149,27.57,,,,,,,,,,,,,
22/02/2024 14:00,22/02/2024 16:00,0.233,0.157,0.136,26.223,,,,,,,,,,,,,
22/02/2024 15:00,22/02/2024 17:00,0.039,0.012,0.053,23.939,,,,,,,,,,,,,
22/02/2024 16:00,22/02/2024 18:00,0,0,0,21.893,,,,,,,,,,,,,
22/02/2024 17:00,22/02/2024 19:00,0,0,0,21.202,,,,,,,,,,,,,
22/02/2024 18:00,22/02/2024 20:00,0,0,0,20.112,,,,,,,,,,,,,
22/02/2024 19:00,22/02/2024 21:00,0,0,0,18.913,,,,,,,,,,,,,
22/02/2024 20:00,22/02/2024 22:00,0,0,0,18.073,,,,,,,,,,,,,
22/02/2024 21:00,22/02/2024 23:00,0,0,0,17.633,,,,,,,,,,,,,
22/02/2024 22:00,23/02/2024 00:00,0,0,0,17.257,,,,,,,,,,,,,
22/02/2024 23:00,23/02/2024 01:00,0,0,0,16.712,,,,,,,,,,,,,
23/02/2024 00:00,23/02/2024 02:00,0,0,0,16.87,,,,,,,,,,,,,
23/02/2024 01:00,23/02/2024 03:00,0,0,0,17.216,,,,,,,,,,,,,
23/02/2024 02:00,23/02/2024 04:00,0,0,0,17.416,,,,,,,,,,,,,
23/02/2024 03:00,23/02/2024 05:00,0,0,0,17.526,,,,,,,,,,,,,
23/02/2024 04:00,23/02/2024 06:00,0.049,0.023,0.053,18.348,,,,,,,,,,,,,
23/02/2024 05:00,23/02/2024 07:00,0.25,0.181,0.126,21.624,,,,,,,,,,,,,
23/02/2024 06:00,23/02/2024 08:00,0.473,0.474,0.118,24.103,,,,,,,,,,,,,
23/02/2024 07:00,23/02/2024 09:00,0.628,0.707,0.115,25.948,,,,,,,,,,,,,
23/02/2024 08:00,23/02/2024 10:00,0.722,0.861,0.119,27.353,,,,,,,,,,,,,
23/02/2024 09:00,23/02/2024 11:00,0.75,0.897,0.138,28.261,,,,,,,,,,,,,
23/02/2024 10:00,23/02/2024 12:00,0.71,0.792,0.176,28.49,,,,,,,,,,,,,
23/02/2024 11:00,23/02/2024 13:00,0.668,0.724,0.174,28.475,,,,,,,,,,,,,
23/02/2024 12:00,23/02/2024 14:00,0.56,0.547,0.182,28.035,,,,,,,,,,,,,
23/02/2024 13:00,23/02/2024 15:00,0.408,0.334,0.18,27.192,,,,,,,,,,,,,
23/02/2024 14:00,23/02/2024 16:00,0.219,0.126,0.15,25.9,,,,,,,,,,,,,
23/02/2024 15:00,23/02/2024 17:00,0.037,0.011,0.053,23.692,,,,,,,,,,,,,
23/02/2024 16:00,23/02/2024 18:00,0,0,0,21.621,,,,,,,,,,,,,
23/02/2024 17:00,23/02/2024 19:00,0,0,0,20.971,,,,,,,,,,,,,
23/02/2024 18:00,23/02/2024 20:00,0,0,0,19.967,,,,,,,,,,,,,
23/02/2024 19:00,23/02/2024 21:00,0,0,0,19.258,,,,,,,,,,,,,
23/02/2024 20:00,23/02/2024 22:00,0,0,0,18.617,,,,,,,,,,,,,
23/02/2024 21:00,23/02/2024 23:00,0,0,0,18.072,,,,,,,,,,,,,
23/02/2024 22:00,24/02/2024 00:00,0,0,0,17.582,,,,,,,,,,,,,
23/02/2024 23:00,24/02/2024 01:00,0,0,0,17.027,,,,,,,,,,,,,
24/02/2024 00:00,24/02/2024 02:00,0,0,0,16.451,,,,,,,,,,,,,
24/02/2024 01:00,24/02/2024 03:00,0,0,0,15.937,,,,,,,,,,,,,
24/02/2024 02:00,24/02/2024 04:00,0,0,0,15.556,,,,,,,,,,,,,
24/02/2024 03:00,24/02/2024 05:00,0,0,0,15.349,,,,,,,,,,,,,
24/02/2024 04:00,24/02/2024 06:00,0.058,0.03,0.056,17.094,,,,,,,,,,,,,
24/02/2024 05:00,24/02/2024 07:00,0.23,0.126,0.155,19.658,,,,,,,,,,,,,
24/02/2024 06:00,24/02/2024 08:00,0.333,0.149,0.257,21.58,,,,,,,,,,,,,
24/02/2024 07:00,24/02/2024 09:00,0.38,0.131,0.334,22.411,,,,,,,,,,,,,
24/02/2024 08:00,24/02/2024 10:00,0.527,0.302,0.363,23.742,,,,,,,,,,,,,
24/02/2024 09:00,24/02/2024 11:00,0.694,0.68,0.245,25.815,,,,,,,,,,,,,
24/02/2024 10:00,24/02/2024 12:00,0.732,0.812,0.186,27.405,,,,,,,,,,,,,
24/02/2024 11:00,24/02/2024 13:00,0.684,0.737,0.184,28.019,,,,,,,,,,,,,
24/02/2024 12:00,24/02/2024 14:00,0.518,0.408,0.258,27.483,,,,,,,,,,,,,
24/02/2024 13:00,24/02/2024 15:00,0.306,0.12,0.262,26.256,,,,,,,,,,,,,
24/02/2024 14:00,24/02/2024 16:00,0.152,0.035,0.162,24.878,,,,,,,,,,,,,
24/02/2024 15:00,24/02/2024 17:00,0.024,0.004,0.044,22.861,,,,,,,,,,,,,
24/02/2024 16:00,24/02/2024 18:00,0,0,0,20.856,,,,,,,,,,,,,
24/02/2024 17:00,24/02/2024 19:00,0,0,0,19.837,,,,,,,,,,,,,
24/02/2024 18:00,24/02/2024 20:00,0,0,0,19.123,,,,,,,,,,,,,
24/02/2024 19:00,24/02/2024 21:00,0,0,0,18.664,,,,,,,,,,,,,
24/02/2024 20:00,24/02/2024 22:00,0,0,0,18.403,,,,,,,,,,,,,
24/02/2024 21:00,24/02/2024 23:00,0,0,0,18.108,,,,,,,,,,,,,
24/02/2024 22:00,25/02/2024 00:00,0,0,0,17.686,,,,,,,,,,,,,
24/02/2024 23:00,25/02/2024 01:00,0,0,0,17.093,,,,,,,,,,,,,
25/02/2024 00:00,25/02/2024 02:00,0,0,0,16.553,,,,,,,,,,,,,
25/02/2024 01:00,25/02/2024 03:00,0,0,0,16.251,,,,,,,,,,,,,
25/02/2024 02:00,25/02/2024 04:00,0,0,0,16.261,,,,,,,,,,,,,
25/02/2024 03:00,25/02/2024 05:00,0,0,0,16.314,,,,,,,,,,,,,
25/02/2024 04:00,25/02/2024 06:00,0.072,0.054,0.048,17.353,,,,,,,,,,,,,
25/02/2024 05:00,25/02/2024 07:00,0.305,0.273,0.097,20.423,,,,,,,,,,,,,
25/02/2024 06:00,25/02/2024 08:00,0.494,0.494,0.123,23.077,,,,,,,,,,,,,
25/02/2024 07:00,25/02/2024 09:00,0.619,0.641,0.162,24.682,,,,,,,,,,,,,
25/02/2024 08:00,25/02/2024 10:00,0.639,0.566,0.271,25.593,,,,,,,,,,,,,
25/02/2024 09:00,25/02/2024 11:00,0.536,0.255,0.429,25.691,,,,,,,,,,,,,
25/02/2024 10:00,25/02/2024 12:00,0.383,0.068,0.407,25.023,,,,,,,,,,,,,
25/02/2024 11:00,25/02/2024 13:00,0.237,0.018,0.277,23.72,,,,,,,,,,,,,
25/02/2024 12:00,25/02/2024 14:00,0.192,0.013,0.228,22.816,,,,,,,,,,,,,
25/02/2024 13:00,25/02/2024 15:00,0.136,0.008,0.168,22.227,,,,,,,,,,,,,
25/02/2024 14:00,25/02/2024 16:00,0.072,0.004,0.099,21.893,,,,,,,,,,,,,
25/02/2024 15:00,25/02/2024 17:00,0.01,0.001,0.029,20.895,,,,,,,,,,,,,
25/02/2024 16:00,25/02/2024 18:00,0,0,0,19.818,,,,,,,,,,,,,
25/02/2024 17:00,25/02/2024 19:00,0,0,0,19.393,,,,,,,,,,,,,
25/02/2024 18:00,25/02/2024 20:00,0,0,0,19.088,,,,,,,,,,,,,
25/02/2024 19:00,25/02/2024 21:00,0,0,0,19.058,,,,,,,,,,,,,
25/02/2024 20:00,25/02/2024 22:00,0,0,0,18.937,,,,,,,,,,,,,
25/02/2024 21:00,25/02/2024 23:00,0,0,0,17.962,,,,,,,,,,,,,
25/02/2024 22:00,26/02/2024 00:00,0,0,0,17.516,,,,,,,,,,,,,
25/02/2024 23:00,26/02/2024 01:00,0,0,0,17.402,,,,,,,,,,,,,
26/02/2024 00:00,26/02/2024 02:00,0,0,0,17.285,,,,,,,,,,,,,
26/02/2024 01:00,26/02/2024 03:00,0,0,0,17.212,,,,,,,,,,,,,
26/02/2024 02:00,26/02/2024 04:00,0,0,0,17.237,,,,,,,,,,,,,
26/02/2024 03:00,26/02/2024 05:00,0,0,0,17.231,,,,,,,,,,,,,
26/02/2024 04:00,26/02/2024 06:00,0.016,0.001,0.036,18.035,,,,,,,,,,,,,
26/02/2024 05:00,26/02/2024 07:00,0.114,0.01,0.139,19.882,,,,,,,,,,,,,
26/02/2024 06:00,26/02/2024 08:00,0.247,0.036,0.268,22.505,,,,,,,,,,,,,
26/02/2024 07:00,26/02/2024 09:00,0.301,0.04,0.33,23.3,,,,,,,,,,,,,
26/02/2024 08:00,26/02/2024 10:00,0.392,0.066,0.419,24.293,,,,,,,,,,,,,
26/02/2024 09:00,26/02/2024 11:00,0.363,0.044,0.406,24.519,,,,,,,,,,,,,
26/02/2024 10:00,26/02/2024 12:00,0.324,0.029,0.371,24.313,,,,,,,,,,,,,
26/02/2024 11:00,26/02/2024 13:00,0.291,0.023,0.335,23.978,,,,,,,,,,,,,
26/02/2024 12:00,26/02/2024 14:00,0.219,0.014,0.259,23.295,,,,,,,,,,,,,
26/02/2024 13:00,26/02/2024 15:00,0.113,0.004,0.146,22.247,,,,,,,,,,,,,
26/02/2024 14:00,26/02/2024 16:00,0.049,0.002,0.075,21.257,,,,,,,,,,,,,
26/02/2024 15:00,26/02/2024 17:00,0.004,0,0.021,20.328,,,,,,,,,,,,,
26/02/2024 16:00,26/02/2024 18:00,0,0,0,19.609,,,,,,,,,,,,,
26/02/2024 17:00,26/02/2024 19:00,0,0,0,19.235,,,,,,,,,,,,,
26/02/2024 18:00,26/02/2024 20:00,0,0,0,18.708,,,,,,,,,,,,,
26/02/2024 19:00,26/02/2024 21:00,0,0,0,18.526,,,,,,,,,,,,,
26/02/2024 20:00,26/02/2024 22:00,0,0,0,18.357,,,,,,,,,,,,,
26/02/2024 21:00,26/02/2024 23:00,0,0,0,17.824,,,,,,,,,,,,,
26/02/2024 22:00,27/02/2024 00:00,0,0,0,17.302,,,,,,,,,,,,,
26/02/2024 23:00,27/02/2024 01:00,0,0,0,17.111,,,,,,,,,,,,,
27/02/2024 00:00,27/02/2024 02:00,0,0,0,16.911,,,,,,,,,,,,,
27/02/2024 01:00,27/02/2024 03:00,0,0,0,16.742,,,,,,,,,,,,,
27/02/2024 02:00,27/02/2024 04:00,0,0,0,16.684,,,,,,,,,,,,,
27/02/2024 03:00,27/02/2024 05:00,0,0,0,16.569,,,,,,,,,,,,,
27/02/2024 04:00,27/02/2024 06:00,0.033,0.006,0.052,17.386,,,,,,,,,,,,,
27/02/2024 05:00,27/02/2024 07:00,0.2,0.066,0.18,19.093,,,,,,,,,,,,,
27/02/2024 06:00,27/02/2024 08:00,0.405,0.246,0.249,21.743,,,,,,,,,,,,,
27/02/2024 07:00,27/02/2024 09:00,0.52,0.34,0.314,23.889,,,,,,,,,,,,,
27/02/2024 08:00,27/02/2024 10:00,0.52,0.232,0.426,24.776,,,,,,,,,,,,,
27/02/2024 09:00,27/02/2024 11:00,0.364,0.051,0.399,24.274,,,,,,,,,,,,,
27/02/2024 10:00,27/02/2024 12:00,0.28,0.021,0.324,23.35,,,,,,,,,,,,,
27/02/2024 11:00,27/02/2024 13:00,0.223,0.012,0.264,22.453,,,,,,,,,,,,,
27/02/2024 12:00,27/02/2024 14:00,0.178,0.009,0.215,21.792,,,,,,,,,,,,,
27/02/2024 13:00,27/02/2024 15:00,0.129,0.006,0.162,21.265,,,,,,,,,,,,,
27/02/2024 14:00,27/02/2024 16:00,0.068,0.003,0.095,20.667,,,,,,,,,,,,,
27/02/2024 15:00,27/02/2024 17:00,0.008,0.001,0.027,19.669,,,,,,,,,,,,,
27/02/2024 16:00,27/02/2024 18:00,0,0,0,18.652,,,,,,,,,,,,,
27/02/2024 17:00,27/02/2024 19:00,0,0,0,18.131,,,,,,,,,,,,,
27/02/2024 18:00,27/02/2024 20:00,0,0,0,17.667,,,,,,,,,,,,,
27/02/2024 19:00,27/02/2024 21:00,0,0,0,17.173,,,,,,,,,,,,,
27/02/2024 20:00,27/02/2024 22:00,0,0,0,16.855,,,,,,,,,,,,,
27/02/2024 21:00,27/02/2024 23:00,0,0,0,16.565,,,,,,,,,,,,,
27/02/2024 22:00,28/02/2024 00:00,0,0,0,16.2,,,,,,,,,,,,,
27/02/2024 23:00,28/02/2024 01:00,0,0,0,15.942,,,,,,,,,,,,,
28/02/2024 00:00,28/02/2024 02:00,0,0,0,15.717,,,,,,,,,,,,,
28/02/2024 01:00,28/02/2024 03:00,0,0,0,15.507,,,,,,,,,,,,,
28/02/2024 02:00,28/02/2024 04:00,0,0,0,15.464,,,,,,,,,,,,,
28/02/2024 03:00,28/02/2024 05:00,0,0,0,15.573,,,,,,,,,,,,,
28/02/2024 04:00,28/02/2024 06:00,0.033,0.005,0.052,16.617,,,,,,,,,,,,,
28/02/2024 05:00,28/02/2024 07:00,0.158,0.029,0.169,19.323,,,,,,,,,,,,,
28/02/2024 06:00,28/02/2024 08:00,0.244,0.04,0.26,21.787,,,,,,,,,,,,,
28/02/2024 07:00,28/02/2024 09:00,0.304,0.045,0.326,22.333,,,,,,,,,,,,,
28/02/2024 08:00,28/02/2024 10:00,0.403,0.082,0.415,22.999,,,,,,,,,,,,,
28/02/2024 09:00,28/02/2024 11:00,0.431,0.089,0.445,23.421,,,,,,,,,,,,,
28/02/2024 10:00,28/02/2024 12:00,0.397,0.067,0.423,23.557,,,,,,,,,,,,,
28/02/2024 11:00,28/02/2024 13:00,0.383,0.067,0.405,23.617,,,,,,,,,,,,,
28/02/2024 12:00,28/02/2024 14:00,0.308,0.045,0.333,23.362,,,,,,,,,,,,,
28/02/2024 13:00,28/02/2024 15:00,0.214,0.025,0.241,22.823,,,,,,,,,,,,,
28/02/2024 14:00,28/02/2024 16:00,0.116,0.012,0.142,22.092,,,,,,,,,,,,,
28/02/2024 15:00,28/02/2024 17:00,0.02,0.002,0.041,20.621,,,,,,,,,,,,,
